Date,Open,High,Low,Close,Adj Close,Volume
1980-05-02,1.575521,1.580729,1.565104,1.578125,0.591875,2433600
1980-05-05,1.578125,1.583333,1.567708,1.583333,0.593828,2404800
1980-05-06,1.583333,1.606771,1.580729,1.598958,0.599688,5068800
1980-05-07,1.598958,1.606771,1.583333,1.593750,0.597735,3499200
1980-05-08,1.593750,1.614583,1.591146,1.601563,0.600666,2712000
1980-05-09,1.601563,1.606771,1.598958,1.601563,0.600666,600000
1980-05-12,1.601563,1.614583,1.596354,1.609375,0.603595,1766400
1980-05-13,1.609375,1.609375,1.598958,1.609375,0.603595,1473600
1980-05-14,1.611979,1.625000,1.611979,1.622396,0.608479,2251200
1980-05-15,1.622396,1.658854,1.617188,1.653646,0.620199,4824000
1980-05-16,1.653646,1.653646,1.645833,1.651042,0.619223,2352000
1980-05-19,1.651042,1.653646,1.630208,1.630208,0.615877,1929600
1980-05-20,1.630208,1.643229,1.630208,1.638021,0.618829,2030400
1980-05-21,1.640625,1.648438,1.640625,1.648438,0.622764,3888000
1980-05-22,1.653646,1.666667,1.653646,1.664063,0.628668,3177600
1980-05-23,1.666667,1.705729,1.666667,1.700521,0.642441,6700800
1980-05-27,1.700521,1.700521,1.671875,1.682292,0.635554,3652800
1980-05-28,1.682292,1.684896,1.669271,1.679688,0.634570,2107200
1980-05-29,1.679688,1.684896,1.656250,1.669271,0.630635,835200
1980-05-30,1.666667,1.666667,1.651042,1.666667,0.629651,1665600
1980-06-02,1.664063,1.664063,1.651042,1.651042,0.623748,1564800
1980-06-03,1.648438,1.648438,1.635417,1.643229,0.620796,3316800
1980-06-04,1.643229,1.656250,1.630208,1.648438,0.622764,1718400
1980-06-05,1.661458,1.671875,1.661458,1.664063,0.628668,2126400
1980-06-06,1.664063,1.687500,1.661458,1.684896,0.636538,3403200
1980-06-09,1.684896,1.713542,1.679688,1.700521,0.642441,3398400
1980-06-10,1.703125,1.713542,1.703125,1.708333,0.645392,3374400
1980-06-11,1.708333,1.718750,1.700521,1.703125,0.643425,3388800
1980-06-12,1.703125,1.708333,1.692708,1.703125,0.643425,3038400
1980-06-13,1.703125,1.703125,1.677083,1.687500,0.637522,2457600
1980-06-16,1.687500,1.692708,1.679688,1.692708,0.639489,1526400
1980-06-17,1.692708,1.708333,1.687500,1.703125,0.643425,1708800
1980-06-18,1.697917,1.697917,1.677083,1.697917,0.641457,1521600
1980-06-19,1.695313,1.695313,1.666667,1.666667,0.629651,1320000
1980-06-20,1.664063,1.664063,1.645833,1.661458,0.627683,1843200
1980-06-23,1.661458,1.674479,1.656250,1.666667,0.629651,1857600
1980-06-24,1.661458,1.661458,1.645833,1.653646,0.624732,1353600
1980-06-25,1.653646,1.674479,1.645833,1.664063,0.628668,1032000
1980-06-26,1.664063,1.674479,1.653646,1.658854,0.626700,2515200
1980-06-27,1.658854,1.666667,1.651042,1.656250,0.625716,1190400
1980-06-30,1.656250,1.664063,1.635417,1.635417,0.617846,1742400
1980-07-01,1.635417,1.640625,1.627604,1.640625,0.619813,1713600
1980-07-02,1.640625,1.645833,1.635417,1.638021,0.618829,1656000
1980-07-03,1.638021,1.648438,1.638021,1.648438,0.622764,3753600
1980-07-07,1.666667,1.684896,1.666667,1.682292,0.635554,1598400
1980-07-08,1.687500,1.697917,1.687500,1.690104,0.638506,2515200
1980-07-09,1.690104,1.692708,1.671875,1.682292,0.635554,2184000
1980-07-10,1.682292,1.682292,1.653646,1.656250,0.625716,1584000
1980-07-11,1.656250,1.656250,1.645833,1.656250,0.625716,2467200
1980-07-14,1.656250,1.669271,1.656250,1.664063,0.628668,1924800
1980-07-15,1.669271,1.682292,1.669271,1.669271,0.630635,2328000
1980-07-16,1.669271,1.671875,1.658854,1.658854,0.626700,2241600
1980-07-17,1.658854,1.669271,1.651042,1.653646,0.624732,1473600
1980-07-18,1.653646,1.656250,1.643229,1.653646,0.624732,5726400
1980-07-21,1.653646,1.661458,1.651042,1.661458,0.627683,2001600
1980-07-22,1.661458,1.682292,1.656250,1.671875,0.631619,2817600
1980-07-23,1.671875,1.687500,1.669271,1.682292,0.635554,2097600
1980-07-24,1.682292,1.682292,1.658854,1.666667,0.629651,5203200
1980-07-25,1.661458,1.661458,1.648438,1.653646,0.624732,1224000
1980-07-28,1.653646,1.674479,1.653646,1.669271,0.630635,1564800
1980-07-29,1.669271,1.677083,1.664063,1.677083,0.633586,2467200
1980-07-30,1.682292,1.695313,1.682292,1.692708,0.639489,4156800
1980-07-31,1.690104,1.690104,1.645833,1.687500,0.637522,3979200
1980-08-01,1.687500,1.692708,1.671875,1.684896,0.636538,1776000
1980-08-04,1.684896,1.690104,1.677083,1.687500,0.637522,1305600
1980-08-05,1.687500,1.705729,1.682292,1.695313,0.640474,1584000
1980-08-06,1.700521,1.734375,1.700521,1.734375,0.655231,2640000
1980-08-07,1.739583,1.757813,1.739583,1.757813,0.664085,4958400
1980-08-08,1.770833,1.786458,1.770833,1.778646,0.671956,5332800
1980-08-11,1.778646,1.781250,1.763021,1.768229,0.668021,2328000
1980-08-12,1.768229,1.781250,1.750000,1.750000,0.661134,2966400
1980-08-13,1.750000,1.757813,1.739583,1.739583,0.657198,2198400
1980-08-14,1.739583,1.739583,1.723958,1.729167,0.653263,2155200
1980-08-15,1.729167,1.734375,1.718750,1.723958,0.651295,2793600
1980-08-18,1.705729,1.705729,1.669271,1.671875,0.636038,2390400
1980-08-19,1.671875,1.677083,1.653646,1.653646,0.629103,2116800
1980-08-20,1.653646,1.677083,1.653646,1.674479,0.637029,3110400
1980-08-21,1.677083,1.695313,1.677083,1.687500,0.641983,1420800
1980-08-22,1.687500,1.723958,1.687500,1.705729,0.648917,3532800
1980-08-25,1.705729,1.726563,1.695313,1.708333,0.649908,2544000
1980-08-26,1.708333,1.708333,1.674479,1.682292,0.640001,1262400
1980-08-27,1.669271,1.669271,1.645833,1.645833,0.626131,2659200
1980-08-28,1.645833,1.664063,1.645833,1.651042,0.628113,1627200
1980-08-29,1.651042,1.664063,1.648438,1.653646,0.629103,1334400
1980-09-02,1.653646,1.666667,1.648438,1.664063,0.633067,1612800
1980-09-03,1.664063,1.682292,1.661458,1.666667,0.634057,2025600
1980-09-04,1.666667,1.671875,1.627604,1.643229,0.625141,5260800
1980-09-05,1.643229,1.648438,1.625000,1.627604,0.619196,3321600
1980-09-08,1.627604,1.630208,1.609375,1.609375,0.612261,2942400
1980-09-09,1.609375,1.619792,1.593750,1.619792,0.616224,4636800
1980-09-10,1.622396,1.643229,1.622396,1.630208,0.620186,2160000
1980-09-11,1.632813,1.645833,1.632813,1.643229,0.625141,2304000
1980-09-12,1.643229,1.651042,1.638021,1.645833,0.626131,2764800
1980-09-15,1.645833,1.653646,1.638021,1.653646,0.629103,1300800
1980-09-16,1.653646,1.658854,1.645833,1.651042,0.628113,6340800
1980-09-17,1.651042,1.684896,1.651042,1.682292,0.640001,3782400
1980-09-18,1.682292,1.697917,1.658854,1.671875,0.636038,6748800
1980-09-19,1.671875,1.682292,1.645833,1.671875,0.636038,6763200
1980-09-22,1.671875,1.729167,1.666667,1.721354,0.654862,5097600
1980-09-23,1.721354,1.757813,1.713542,1.750000,0.665760,5284800
1980-09-24,1.736979,1.736979,1.721354,1.736979,0.660806,1632000
1980-09-25,1.736979,1.739583,1.721354,1.723958,0.655852,2174400
1980-09-26,1.718750,1.718750,1.697917,1.700521,0.646936,1848000
1980-09-29,1.682292,1.682292,1.669271,1.669271,0.635047,2452800
1980-09-30,1.669271,1.687500,1.669271,1.687500,0.641983,3321600
1980-10-01,1.687500,1.708333,1.679688,1.695313,0.644955,2414400
1980-10-02,1.695313,1.705729,1.684896,1.690104,0.642973,2476800
1980-10-03,1.690104,1.716146,1.687500,1.710938,0.650899,2409600
1980-10-06,1.729167,1.744792,1.729167,1.739583,0.661796,2251200
1980-10-07,1.739583,1.752604,1.739583,1.742188,0.662788,3830400
1980-10-08,1.742188,1.770833,1.736979,1.755208,0.667741,4041600
1980-10-09,1.744792,1.744792,1.729167,1.729167,0.657834,1526400
1980-10-10,1.729167,1.734375,1.718750,1.718750,0.653871,1190400
1980-10-13,1.710938,1.710938,1.695313,1.705729,0.648917,3081600
1980-10-14,1.700521,1.700521,1.674479,1.682292,0.640001,3912000
1980-10-15,1.677083,1.677083,1.653646,1.674479,0.637029,5016000
1980-10-16,1.674479,1.684896,1.656250,1.658854,0.631085,1972800
1980-10-17,1.658854,1.669271,1.653646,1.661458,0.632075,2923200
1980-10-20,1.656250,1.656250,1.625000,1.635417,0.622168,4617600
1980-10-21,1.635417,1.645833,1.619792,1.625000,0.618205,4708800
1980-10-22,1.625000,1.643229,1.619792,1.638021,0.623159,2064000
1980-10-23,1.638021,1.638021,1.604167,1.604167,0.610280,4420800
1980-10-24,1.604167,1.609375,1.585938,1.596354,0.607307,2832000
1980-10-27,1.596354,1.598958,1.570313,1.578125,0.600372,3744000
1980-10-28,1.578125,1.609375,1.572917,1.606771,0.611270,3576000
1980-10-29,1.606771,1.630208,1.606771,1.614583,0.614243,5184000
1980-10-30,1.640625,1.708333,1.640625,1.695313,0.644955,10680000
1980-10-31,1.708333,1.781250,1.708333,1.765625,0.671704,11500800
1980-11-03,1.781250,1.796875,1.781250,1.794271,0.682601,5452800
1980-11-05,1.794271,1.833333,1.757813,1.770833,0.673685,6595200
1980-11-06,1.755208,1.755208,1.713542,1.723958,0.655852,4680000
1980-11-07,1.723958,1.723958,1.695313,1.700521,0.646936,3801600
1980-11-10,1.700521,1.705729,1.687500,1.705729,0.648917,2332800
1980-11-11,1.705729,1.723958,1.697917,1.718750,0.653871,8337600
1980-11-12,1.718750,1.723958,1.705729,1.721354,0.654862,4857600
1980-11-13,1.731771,1.789063,1.731771,1.781250,0.677648,10785600
1980-11-14,1.781250,1.809896,1.768229,1.781250,0.677648,3897600
1980-11-17,1.781250,1.859375,1.763021,1.854167,0.710164,7540800
1980-11-18,1.872396,1.927083,1.872396,1.921875,0.736097,9696000
1980-11-19,1.921875,1.968750,1.898438,1.950521,0.747069,6969600
1980-11-20,1.950521,1.968750,1.934896,1.947917,0.746072,3964800
1980-11-21,1.947917,1.947917,1.895833,1.895833,0.726122,2596800
1980-11-24,1.875000,1.875000,1.854167,1.861979,0.713156,7176000
1980-11-25,1.861979,1.906250,1.861979,1.895833,0.726122,7905600
1980-11-26,1.895833,1.903646,1.875000,1.882813,0.721136,3350400
1980-11-28,1.882813,1.895833,1.880208,1.890625,0.724128,3024000
1980-12-01,1.890625,1.895833,1.859375,1.869792,0.716149,1756800
1980-12-02,1.869792,1.872396,1.843750,1.861979,0.713156,5366400
1980-12-03,1.861979,1.885417,1.848958,1.880208,0.720138,6638400
1980-12-04,1.880208,1.906250,1.867188,1.898438,0.727121,4262400
1980-12-05,1.898438,1.927083,1.890625,1.906250,0.730113,3028800
1980-12-08,1.895833,1.895833,1.854167,1.854167,0.710164,3619200
1980-12-09,1.854167,1.872396,1.841146,1.854167,0.710164,2908800
1980-12-10,1.854167,1.872396,1.828125,1.828125,0.700190,3292800
1980-12-11,1.807292,1.807292,1.773438,1.789063,0.685228,4315200
1980-12-12,1.807292,1.877604,1.807292,1.877604,0.719141,5011200
1980-12-15,1.877604,1.929688,1.875000,1.901042,0.728118,5932800
1980-12-16,1.901042,1.984375,1.895833,1.976563,0.757043,9475200
1980-12-17,1.979167,2.000000,1.979167,1.989583,0.762030,6801600
1980-12-18,1.989583,2.007813,1.973958,1.981771,0.759038,4603200
1980-12-19,1.981771,2.007813,1.958333,1.994792,0.764025,3321600
1980-12-22,2.002604,2.041667,2.002604,2.026042,0.775994,4488000
1980-12-23,2.026042,2.036458,2.000000,2.015625,0.772005,3009600
1980-12-24,2.015625,2.039063,2.007813,2.039063,0.780981,2563200
1980-12-26,2.039063,2.083333,2.033854,2.083333,0.797937,1296000
1980-12-29,2.083333,2.111979,2.067708,2.067708,0.791953,4310400
1980-12-30,2.072917,2.106771,2.072917,2.080729,0.796940,2721600
1980-12-31,2.080729,2.085938,2.065104,2.078125,0.795942,1708800
1981-01-02,2.078125,2.088542,2.062500,2.080729,0.796940,2020800
1981-01-05,2.083333,2.127604,2.083333,2.104167,0.805917,4776000
1981-01-06,2.104167,2.119792,2.096354,2.119792,0.811901,4833600
1981-01-07,2.091146,2.091146,2.036458,2.070313,0.792950,9043200
1981-01-08,2.070313,2.075521,2.013021,2.028646,0.776992,4200000
1981-01-09,2.028646,2.059896,2.005208,2.020833,0.773999,2860800
1981-01-12,2.036458,2.052083,2.036458,2.041667,0.781978,3072000
1981-01-13,2.041667,2.041667,2.013021,2.013021,0.771007,2203200
1981-01-14,2.013021,2.020833,2.000000,2.000000,0.766020,3096000
1981-01-15,2.000000,2.015625,1.997396,2.013021,0.771007,2361600
1981-01-16,2.013021,2.018229,2.000000,2.018229,0.773002,1704000
1981-01-19,2.018229,2.023438,1.994792,1.994792,0.764025,1588800
1981-01-20,1.994792,2.002604,1.973958,1.976563,0.757043,2366400
1981-01-21,1.960938,1.960938,1.929688,1.940104,0.743079,3734400
1981-01-22,1.940104,1.953125,1.932292,1.950521,0.747069,1756800
1981-01-23,1.950521,1.989583,1.945313,1.979167,0.758040,5020800
1981-01-26,1.979167,2.013021,1.971354,2.010417,0.770010,3225600
1981-01-27,2.013021,2.039063,2.013021,2.020833,0.773999,3648000
1981-01-28,2.020833,2.031250,2.007813,2.020833,0.773999,2428800
1981-01-29,2.020833,2.020833,2.000000,2.010417,0.770010,2553600
1981-01-30,2.010417,2.018229,1.994792,1.994792,0.764025,1670400
1981-02-02,1.986979,1.986979,1.955729,1.963542,0.752056,1569600
1981-02-03,1.963542,1.994792,1.958333,1.994792,0.764025,2054400
1981-02-04,1.994792,2.005208,1.981771,1.992188,0.763028,2932800
1981-02-05,1.992188,1.992188,1.979167,1.986979,0.761032,1944000
1981-02-06,1.989583,2.018229,1.989583,2.002604,0.767017,3057600
1981-02-09,2.002604,2.023438,2.002604,2.002604,0.767017,1118400
1981-02-10,2.007813,2.052083,2.007813,2.046875,0.783973,1704000
1981-02-11,2.046875,2.049479,2.015625,2.031250,0.777989,1545600
1981-02-12,2.031250,2.031250,1.997396,2.007813,0.769012,2961600
1981-02-13,1.984375,1.984375,1.958333,1.958333,0.754563,1041600
1981-02-17,1.958333,1.973958,1.958333,1.960938,0.755566,4252800
1981-02-18,1.979167,2.020833,1.979167,2.020833,0.778644,4809600
1981-02-19,2.020833,2.041667,2.015625,2.020833,0.778644,3844800
1981-02-20,2.020833,2.041667,2.015625,2.031250,0.782658,2750400
1981-02-23,2.031250,2.044271,2.010417,2.044271,0.787675,3321600
1981-02-24,2.044271,2.075521,2.036458,2.072917,0.798712,2966400
1981-02-25,2.072917,2.096354,2.057292,2.096354,0.807743,2443200
1981-02-26,2.125000,2.166667,2.125000,2.153646,0.829819,9456000
1981-02-27,2.151042,2.151042,2.127604,2.145833,0.826808,2294400
1981-03-02,2.143229,2.143229,2.130208,2.135417,0.822795,1531200
1981-03-03,2.135417,2.229167,2.104167,2.104167,0.810754,3139200
1981-03-04,2.104167,2.127604,2.096354,2.127604,0.819784,1824000
1981-03-05,2.127604,2.140625,2.127604,2.130208,0.820788,3945600
1981-03-06,2.130208,2.135417,2.119792,2.127604,0.819784,1905600
1981-03-09,2.127604,2.132813,2.119792,2.127604,0.819784,2308800
1981-03-10,2.127604,2.151042,2.117188,2.125000,0.818781,9177600
1981-03-11,2.122396,2.122396,2.101563,2.119792,0.816774,3076800
1981-03-12,2.119792,2.161458,2.114583,2.161458,0.832829,5616000
1981-03-13,2.161458,2.187500,2.158854,2.161458,0.832829,6235200
1981-03-16,2.161458,2.177083,2.161458,2.171875,0.836842,2222400
1981-03-17,2.171875,2.174479,2.140625,2.161458,0.832829,3379200
1981-03-18,2.161458,2.166667,2.151042,2.158854,0.831825,1444800
1981-03-19,2.158854,2.158854,2.132813,2.140625,0.824801,2524800
1981-03-20,2.140625,2.166667,2.125000,2.161458,0.832829,3950400
1981-03-23,2.161458,2.179688,2.151042,2.169271,0.835839,2092800
1981-03-24,2.169271,2.182292,2.140625,2.140625,0.824801,4636800
1981-03-25,2.140625,2.171875,2.132813,2.171875,0.836842,1843200
1981-03-26,2.171875,2.171875,2.132813,2.145833,0.826808,5544000
1981-03-27,2.145833,2.151042,2.138021,2.138021,0.823798,1257600
1981-03-30,2.138021,2.151042,2.130208,2.130208,0.820788,1449600
1981-03-31,2.140625,2.161458,2.140625,2.161458,0.832829,2678400
1981-04-01,2.161458,2.161458,2.138021,2.138021,0.823798,1852800
1981-04-02,2.138021,2.143229,2.104167,2.138021,0.823798,2380800
1981-04-03,2.138021,2.140625,2.125000,2.138021,0.823798,4656000
1981-04-06,2.138021,2.140625,2.130208,2.135417,0.822795,2016000
1981-04-07,2.138021,2.148438,2.138021,2.138021,0.823798,3244800
1981-04-08,2.138021,2.197917,2.138021,2.187500,0.842863,8448000
1981-04-09,2.187500,2.216146,2.187500,2.208333,0.850890,5779200
1981-04-10,2.208333,2.231771,2.208333,2.231771,0.859921,3729600
1981-04-13,2.231771,2.239583,2.216146,2.229167,0.858918,4113600
1981-04-14,2.229167,2.236979,2.216146,2.229167,0.858918,3230400
1981-04-15,2.229167,2.294271,2.229167,2.289063,0.881996,6835200
1981-04-16,2.289063,2.333333,2.286458,2.322917,0.895040,3360000
1981-04-20,2.322917,2.341146,2.302083,2.333333,0.899053,1972800
1981-04-21,2.325521,2.325521,2.281250,2.281250,0.878986,1843200
1981-04-22,2.281250,2.289063,2.229167,2.229167,0.858918,2760000
1981-04-23,2.234375,2.273438,2.234375,2.260417,0.870959,6432000
1981-04-24,2.265625,2.286458,2.265625,2.276042,0.876979,2644800
1981-04-27,2.276042,2.286458,2.270833,2.286458,0.880992,2040000
1981-04-28,2.286458,2.291667,2.260417,2.270833,0.874972,1929600
1981-04-29,2.265625,2.265625,2.221354,2.229167,0.858918,2779200
1981-04-30,2.229167,2.244792,2.218750,2.221354,0.855907,2529600
1981-05-01,2.221354,2.252604,2.221354,2.247396,0.865941,1444800
1981-05-04,2.247396,2.252604,2.223958,2.234375,0.860924,3038400
1981-05-05,2.231771,2.231771,2.200521,2.200521,0.847880,9244800
1981-05-06,2.200521,2.213542,2.192708,2.192708,0.844870,2150400
1981-05-07,2.192708,2.200521,2.184896,2.187500,0.842863,2126400
1981-05-08,2.190104,2.208333,2.190104,2.203125,0.848883,1704000
1981-05-11,2.200521,2.200521,2.164063,2.166667,0.834836,1800000
1981-05-12,2.166667,2.213542,2.161458,2.210938,0.851894,2011200
1981-05-13,2.210938,2.223958,2.203125,2.205729,0.849886,1344000
1981-05-14,2.208333,2.231771,2.208333,2.221354,0.855907,1444800
1981-05-15,2.221354,2.257813,2.221354,2.252604,0.867947,1545600
1981-05-18,2.252604,2.270833,2.250000,2.250000,0.866944,1790400
1981-05-19,2.273438,2.273438,2.203125,2.273438,0.875975,2630400
1981-05-20,2.273438,2.328125,2.273438,2.320313,0.894037,2280000
1981-05-21,2.312500,2.312500,2.265625,2.281250,0.878986,2072000
1981-05-22,2.281250,2.281250,2.218750,2.281250,0.884316,2876800
1981-05-26,2.281250,2.359375,2.257813,2.359375,0.914600,2481600
1981-05-27,2.359375,2.382813,2.312500,2.367188,0.917629,3246400
1981-05-28,2.367188,2.382813,2.335938,2.359375,0.914600,2416000
1981-05-29,2.359375,2.406250,2.335938,2.390625,0.926715,2960000
1981-06-01,2.390625,2.460938,2.390625,2.398438,0.929743,3635200
1981-06-02,2.390625,2.390625,2.328125,2.328125,0.902487,1516800
1981-06-03,2.328125,2.328125,2.281250,2.312500,0.896430,3494400
1981-06-04,2.312500,2.328125,2.296875,2.296875,0.890373,2124800
1981-06-05,2.296875,2.304688,2.281250,2.304688,0.893401,1721600
1981-06-08,2.312500,2.343750,2.312500,2.343750,0.908543,2795200
1981-06-09,2.343750,2.367188,2.304688,2.320313,0.899459,3073600
1981-06-10,2.320313,2.320313,2.273438,2.289063,0.887344,2529600
1981-06-11,2.289063,2.289063,2.257813,2.281250,0.884316,1089600
1981-06-12,2.281250,2.289063,2.250000,2.265625,0.878259,1654400
1981-06-15,2.289063,2.328125,2.289063,2.328125,0.902487,2492800
1981-06-16,2.328125,2.328125,2.281250,2.312500,0.896430,1553600
1981-06-17,2.312500,2.320313,2.242188,2.265625,0.878259,2576000
1981-06-18,2.265625,2.296875,2.265625,2.265625,0.878259,2724800
1981-06-19,2.265625,2.312500,2.257813,2.304688,0.893401,2076800
1981-06-22,2.304688,2.390625,2.289063,2.351563,0.911572,1932800
1981-06-23,2.351563,2.406250,2.335938,2.406250,0.932771,2328000
1981-06-24,2.406250,2.406250,2.359375,2.367188,0.917629,2062400
1981-06-25,2.367188,2.367188,2.328125,2.335938,0.905515,2372800
1981-06-26,2.312500,2.312500,2.250000,2.265625,0.878259,6019200
1981-06-29,2.257813,2.257813,2.171875,2.210938,0.857059,3161600
1981-06-30,2.195313,2.195313,2.156250,2.187500,0.847974,2553600
1981-07-01,2.187500,2.195313,2.140625,2.164063,0.838889,3180800
1981-07-02,2.156250,2.156250,2.070313,2.109375,0.817689,1768000
1981-07-06,2.093750,2.093750,2.031250,2.070313,0.802547,2296000
1981-07-07,2.070313,2.109375,2.062500,2.109375,0.817689,1960000
1981-07-08,2.109375,2.132813,2.062500,2.093750,0.811632,1241600
1981-07-09,2.093750,2.093750,2.062500,2.062500,0.799519,1454400
1981-07-10,2.062500,2.078125,2.023438,2.031250,0.787404,1537600
1981-07-13,2.031250,2.062500,2.015625,2.039063,0.790433,1244800
1981-07-14,2.039063,2.054688,2.000000,2.015625,0.781348,4804800
1981-07-15,2.015625,2.070313,2.015625,2.015625,0.781348,2600000
1981-07-16,2.039063,2.054688,2.039063,2.054688,0.796490,2219200
1981-07-17,2.054688,2.085938,2.046875,2.078125,0.805575,2320000
1981-07-20,2.078125,2.078125,2.015625,2.023438,0.784376,1606400
1981-07-21,2.023438,2.023438,1.929688,1.976563,0.766205,2804800
